මිනිසා විශාල දේවල් සිහින දකියි.,මිනිසා විශාල දේවල් සිහින දකිති,විශාල දේවල් මිනිසා සිහින දකියි.
මිනිසා පරිගණක අලුත්වැඩියා කරයි.,මිනිසා පරිගණක අලුත්වැඩියා කරන්නාහ.,අලුත්වැඩියා කරයි මිනිසා පරිගණක.
මිනිසෙක් සෑම කෙනෙකුටම කාරුණිකව ආචාර කරයි.,මිනිසෙක් සෑම කෙනෙකුටම කාරුණිකව ආචාර කරයි.,කාරුණිකව ආචාර කරයි මිනිසෙක් සෑම කෙනෙකුටම.
මිනිහා ව්‍යාපාරයක් කරගෙන යයි.,මිනිහා ව්‍යාපාරයක් කරගෙන යනවා.,ව්‍යාපාරයක් මිනිහා කරගෙන යයි.
මිනිසෙක් පාපන්දු ක්‍රීඩා කරයි.,මිනිසෙක් පාපන්දු ක්‍රීඩා කරති,ක්‍රීඩා කරයි මිනිසෙක් පාපන්දු.
මිනිසා නගරවලට ගමන් කරයි.,මිනිසා නගරවලට ගමන් කරති,නගරවලට මිනිසා ගමන් කරයි.
මිනිසෙක් හිරු බැස යෑම නරඹයි.,මිනිසෙක් හිරු බැස යෑම නරඹමි,හිරු බැස යෑම මිනිසෙක් නරඹයි.
මිනිසා බේසම සවි කරයි.,මිනිසා බේසම සවි කරමු.,සවි කරයි මිනිසා බේසම.
මිනිසෙක් දරුවන්ට උගන්වයි.,මිනිසෙක් දරුවන්ට උගන්වමු.,දරුවන්ට මිනිසෙක් උගන්වයි.
මිනිසා චිත්‍ර අඳියි.,මිනිසා චිත්ර අඳිති.,චිත්‍ර මිනිසා අඳියි.
මිනිසා  ඔහුගේ බල්ලා ඇවිද්දයි.,මිනිසෙක් ඔහුගේ බල්ලා ඇවිදිනවාය.,ඔහුගේ බල්ලා මිනිසා ඇවිද්දයි.
මිනිසා වතුර බොයි.,මිනිසා වතුර බොනවා.,බොයි මිනිසා වතුර.
මිනිසා නිවසක ජීවත් වෙයි.,මිනිසෙක් නිවසක ජීවත් වේ.,ජීවත් වෙයි මිනිසා නිවසක.
මිනිසා වැඩිහිටියන්ට උපකාර කරයි.,මිනිසා වැඩිහිටියන්ට උපකාර කරති.,උපකාර කරයි මිනිසා වැඩිහිටියන්ට.
මිනිසා මිතුරන් සමඟ චෙස් ක්‍රීඩා කරයි.,මිනිසෙක් මිතුරන් සමඟ චෙස් ක්‍රීඩා කරවති.,චෙස් ක්‍රීඩා කරයි මිනිසා මිතුරන් සමඟ.
මිනිසා විදයාලයේ ඉගෙනුම ලබයි.,මිනිසා විද්යාලයේ ඉගෙනුම ලබමි.,ඉගෙනුම ලබයි මිනිසා විදයාලයේ.
මිනිසා සාර්ථකත්වය ගැන සිහින දකියි.,මිනිසෙකු සාර්ථකත්වය ගැන සිහින දකිති.,සාර්ථකත්වය ගැන මිනිසා සිහින දකියි.
මිනිසා නිදා ගනීයි.,මිනිසා නින්දක් ගනී.,ගනීයි මිනිසා නිදා.
මිනිසා ඔහුගේ බළලා ඇවිද්දයි.,මිනිසෙක් ඔහුගේ බළලා ඇවිදිනවා,ඇවිද්දයි මිනිසා ඔහුගේ බළලා.
මිනිසා තම පවුල බැලීමට යයි.,මිනිසා තම පවුල බැලීමට යහි.,බැලීමට යයි මිනිසා තම පවුල.
මිනිසා මසුන් ඇල්ලීමෙන් සතුටක් ලබයි.,මිනිසෙක් මසුන් ඇල්ලීමෙන් සතුටක් ලබමු.,සතුටක් ලබයි මිනිසා මසුන් ඇල්ලීමෙන්.
මිනිසා ඇවිදීමෙන් සතුටක් ලබයි.,මිනිසා ඇවිදීමෙන් සතුටක් ලබති.,ඇවිදීමෙන් සතුටක් ලබයි මිනිසා.
මිනිසා වැස්සට සවන් දෙයි.,මිනිසෙක් වැස්සට සවන් දෙමි., වැස්සට මිනිසා සවන් දෙයි.
බළලා ඉක්මනින් පනියි.,බළලා ඉක්මනින් පනියි.,ඉක්මනින් බළලා පනියි.
ඇය රසවත් කේක් එකක් පිළිස්සුවාය.,ඇය රසවත් කේක් එකක් පිළිස්සුවා.,රසවත් කේක් එකක් ඇය පිළිස්සුවාය.
ඔවුහු අද එකට චිත්‍රපටිය නරඹති.,ඔවුහු අද එකට චිත්‍රපටිය නරඹමි,නරඹති ඔවුහු අද එකට චිත්‍රපටිය.
ඔවුහු ඊයේ එකට චිත්‍රපටිය නැරඹුවෝය.,ඔවුහු ඊයේ එකට චිත්‍රපටිය නැරඹුාය.,ඊයේ එකට චිත්‍රපටිය ඔවුහු නැරඹුවෝය.
මම ඊයේ උණුසුම් කාලගුණය භුක්ති වින්දෙමි.,මම ඊයේ උණුසුම් කාලගුණය භුක්ති වින්දාය,ඊයේ උණුසුම් කාලගුණය මම භුක්ති වින්දෙමි.
මල් ලස්සනට පිපෙයි,මල් ලස්සනට පිපෙනවා,පිපෙයි මල් ලස්සනට.
අපි දිගු ගමනක් ගියෙමු.,අපි දිගු ගමනක් ගියෙමු.,දිගු ගමනක්අපි ගියෙමු.
සංගීතය මෘදු ලෙස වාදනය වෙයි.,සංගීතය මෘදු ලෙස වාදනය වෙයි.,වාදනය වෙයි. සංගීතය මෘදු ලෙස 
ඔහු ගිය සතියේ ගෙදර වැඩ කලින් අවසන් කළේය.,ඔහු ගිය සතියේ ගෙදර වැඩ කලින් අවසන් කළේය.,ගිය සතියේ ගෙදර වැඩ ඔහු කලින් අවසන් කළේය.
හිරු නැඟෙන්නේ නැඟෙනහිර දෙසින්.,හිරු නැඟෙන්නේ නැඟෙනහිර දෙසින්.,නැඟෙනහිර දෙසින් හිරු නැඟෙන්නේ.
ඔවුහු අලුත් නිවසක් හැදුවේය,ඔවුහු අලුත් නිවසක් හැදුවේය,හැදුවේය ඔවුහු අලුත් නිවසක්.
